STATION,DATE,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2014-04-21,46.0,60,33,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-22,53.0,70,41,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-23,51.0,56,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-24,50.0,60,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-25,52.0,61,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-26,46.0,48,43,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-27,47.0,55,43,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-04-28,49.0,60,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-29,45.0,48,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-30,43.0,47,41,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-01,54.0,66,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-02,58.0,67,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-03,57.0,70,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-04,58.0,65,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-05,56.0,65,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-06,56.0,65,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-07,56.0,66,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-08,55.0,63,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-09,55.0,62,53,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-10,65.0,79,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-11,69.0,80,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-12,69.0,82,52,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-13,60.0,64,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-14,53.0,65,45,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-15,63.0,71,56,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-16,63.0,66,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-17,66.0,76,56,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-18,60.0,69,52,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-19,60.0,67,51,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-20,62.0,77,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-21,59.0,73,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-22,56.0,61,53,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-23,59.0,65,53,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-24,58.0,66,53,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-25,57.0,68,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-26,62.0,78,50,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-27,71.0,83,51,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-28,52.0,53,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-29,53.0,67,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-30,54.0,65,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-31,58.0,67,48,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-01,61.0,77,44,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-02,65.0,81,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-03,64.0,76,53,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-04,61.0,68,57,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-05,62.0,64,55,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-06,65.0,76,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-07,70.0,82,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-08,74.0,85,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-09,70.0,76,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-10,67.0,75,60,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-11,65.0,74,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-12,63.0,70,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-13,65.0,70,62,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-14,69.0,78,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-15,67.0,80,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-16,70.0,78,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-17,69.0,80,60,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-18,75.0,86,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-19,74.0,83,63,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-20,69.0,78,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-21,65.0,75,53,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-22,67.0,79,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-23,66.0,76,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-24,68.0,80,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-25,73.0,84,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-26,75.0,86,61,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-27,69.0,79,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-28,69.0,81,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-29,70.0,82,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-30,73.0,87,62,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-01,77.0,88,68,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-02,78.0,90,71,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-03,79.0,90,71,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-04,71.0,76,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-05,69.0,81,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-06,74.0,84,62,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-07,75.0,86,68,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-08,79.0,91,72,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-09,77.0,86,71,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-10,76.0,82,68,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-11,73.0,83,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-12,72.0,85,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-13,73.0,83,65,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-14,76.0,84,72,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-15,75.0,80,72,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-16,73.0,76,70,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-17,73.0,81,66,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-18,71.0,82,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-19,69.0,78,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-20,70.0,77,62,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-21,70.0,82,63,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-22,74.0,87,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-23,78.0,88,70,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2014-07-24,74.0,79,67,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-25,72.0,82,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-26,72.0,83,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-27,71.0,78,67,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-28,75.0,84,68,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-29,71.0,81,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-30,70.0,80,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-31,70.0,82,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-01,72.0,81,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-02,68.0,71,62,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-03,65.0,73,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-04,72.0,82,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-05,75.0,85,65,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-06,75.0,86,68,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-07,72.0,83,59,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2014-08-08,70.0,85,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-09,74.0,87,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-10,74.0,86,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-11,72.0,82,61,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-12,71.0,81,62,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-13,71.0,73,64,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-14,69.0,76,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-15,66.0,76,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-16,66.0,78,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-17,71.0,80,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-18,69.0,79,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-19,67.0,79,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-20,68.0,83,57,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-21,68.0,80,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-22,69.0,74,64,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-23,68.0,76,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-24,68.0,80,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-25,72.0,90,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-26,71.0,81,60,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-27,74.0,88,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-28,75.0,82,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-29,68.0,77,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-30,65.0,74,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-31,73.0,85,66,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-01,78.0,89,72,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-02,78.0,91,71,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-03,78.0,85,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-04,73.0,87,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-05,75.0,89,65,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-06,80.0,90,72,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-09-07,73.0,80,61,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-08,67.0,78,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-09,65.0,73,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-10,66.0,74,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-11,69.0,80,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-12,68.0,76,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-13,61.0,73,52,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-14,60.0,70,52,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-15,58.0,70,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-16,60.0,70,51,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-17,62.0,73,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-18,62.0,77,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-19,57.0,62,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-20,56.0,72,39,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-21,67.0,76,61,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-22,68.0,74,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-23,56.0,69,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-24,59.0,71,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-25,58.0,62,54,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-26,64.0,77,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-27,67.0,85,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-28,70.0,86,55,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-29,66.0,73,59,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-30,59.0,60,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-01,58.0,60,57,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-02,57.0,59,50,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-03,54.0,60,48,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-04,58.0,66,54,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-05,57.0,63,44,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-06,53.0,67,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-07,63.0,75,51,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-08,66.0,74,56,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-09,58.0,67,44,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-10,54.0,63,44,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-11,51.0,53,42,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-12,50.0,63,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-13,51.0,66,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-14,67.0,76,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-15,69.0,79,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-16,69.0,72,61,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-17,64.0,72,56,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-18,62.0,71,52,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-19,53.0,57,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-20,45.0,56,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-21,53.0,65,45,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-22,54.0,57,51,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2014-10-23,53.0,57,50,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-24,52.0,55,49,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-25,54.0,66,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-26,55.0,60,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-27,53.0,64,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-28,53.0,70,39,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-29,63.0,73,53,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-30,53.0,62,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-31,48.0,55,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-01,46.0,48,40,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-02,40.0,43,36,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-03,42.0,54,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-04,50.0,64,35,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-05,58.0,68,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-06,49.0,51,45,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-07,48.0,51,37,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-08,40.0,49,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-09,46.0,57,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-10,44.0,58,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-11,47.0,60,34,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-12,55.0,63,44,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-11-13,45.0,51,36,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-14,39.0,45,32,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-15,34.0,40,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-16,33.0,42,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-17,41.0,61,38,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-18,44.0,50,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-19,28.0,36,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-20,36.0,48,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-21,32.0,36,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-22,30.0,44,19,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-23,47.0,59,38,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-24,53.0,65,39,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-25,59.0,64,45,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-26,43.0,48,34,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2014-11-27,36.0,41,31,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-28,33.0,38,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-29,28.0,36,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-30,43.0,57,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-01,56.0,67,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-02,40.0,43,34,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2014-12-03,42.0,51,37,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-04,40.0,45,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-05,34.0,44,26,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-06,42.0,47,39,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-07,37.0,39,22,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-08,24.0,28,21,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-09,37.0,49,28,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
USW00014765,2014-12-10,42.0,43,37,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-11,35.0,37,31,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-12,32.0,39,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-13,35.0,42,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-14,37.0,47,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-15,35.0,44,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-16,35.0,43,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-17,44.0,52,40,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-18,41.0,43,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-19,35.0,37,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-20,31.0,36,26,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2014-12-21,33.0,34,32,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2014-12-22,37.0,44,33,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-12-23,43.0,47,40,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-24,46.0,64,42,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-25,56.0,63,37,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-12-26,43.0,50,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-27,41.0,53,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-28,44.0,51,36,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-29,39.0,43,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-30,29.0,31,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-12-31,23.0,32,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-01,26.0,37,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-02,35.0,41,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-03,29.0,35,23,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
USW00014765,2015-01-04,38.0,56,33,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
USW00014765,2015-01-05,41.0,50,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-06,17.0,19,12,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-01-07,17.0,25,5,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-08,9.0,20,0,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-09,24.0,36,15,1.0,,,,,,,,1.0,,,,,,,,,,,
USW00014765,2015-01-10,18.0,24,11,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-01-11,19.0,34,10,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-12,35.0,39,34,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2015-01-13,29.0,36,16,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-14,20.0,26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-15,27.0,31,24,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-01-16,29.0,40,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-17,18.0,25,11,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-18,32.0,52,19,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-19,41.0,44,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-20,33.0,38,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-21,28.0,35,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-22,33.0,39,29,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-23,30.0,38,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-24,33.0,35,32,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2015-01-25,33.0,38,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-26,22.0,28,15,1.0,,,,,,,,1.0,,,,,,,,,,,
USW00014765,2015-01-27,20.0,21,14,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
USW00014765,2015-01-28,17.0,26,12,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-29,18.0,33,3,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-30,31.0,35,19,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-01-31,20.0,23,12,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-01,20.0,33,11,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-02,22.0,31,12,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
USW00014765,2015-02-03,15.0,23,6,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-04,21.0,39,5,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-05,32.0,37,10,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-06,13.0,22,-1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-07,22.0,29,15,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2015-02-08,28.0,33,16,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2015-02-09,19.0,22,16,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-10,22.0,32,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-11,23.0,26,19,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-12,21.0,34,11,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-13,16.0,22,5,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-14,13.0,30,-1,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-15,20.0,22,-1,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
USW00014765,2015-02-16,6.0,18,-3,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-17,14.0,22,11,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-18,23.0,30,16,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-19,23.0,26,9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-20,10.0,20,0,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-21,13.0,34,-5,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-22,34.0,39,24,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-23,24.0,30,5,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-24,8.0,20,-3,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-25,23.0,35,7,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-26,22.0,24,18,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-02-27,20.0,30,8,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-02-28,19.0,29,10,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-01,20.0,29,6,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2015-03-02,31.0,36,23,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2015-03-03,24.0,35,9,1.0,,,1.0,,,,,,,,,,,,,,,,
USW00014765,2015-03-04,37.0,43,35,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-05,31.0,38,20,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-06,18.0,24,9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-07,21.0,35,8,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-08,32.0,44,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-09,34.0,49,18,,,,,,,,,,,,,,,,,,,,
USW00014765,2015-03-10,35.0,44,25,1.0,1.0,,,,,,,,,,,,,,,,,,
